unique_id,Date,residuals,IsHoliday,Type,Size,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
1-2,2012-09-14,646.6881250000006,0,A,medium,74.97,3.717,222.5820193,6.908,17212.52,7.0,18.79,1523.11,7992.72
1-2,2012-09-21,-1810.6839062500003,0,A,medium,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71
1-2,2012-09-28,-4302.279062499998,0,A,medium,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28
1-2,2012-10-05,3888.1581250000017,0,A,medium,68.55,3.617,223.1814772,6.573,8077.89,0.0,18.22,3617.43,3626.14
1-2,2012-10-12,-687.4686718750017,0,A,medium,62.99,3.601,223.3812965,6.573,2086.18,0.0,8.11,602.36,5926.45
1-2,2012-10-19,-758.7741406249988,0,A,medium,67.97,3.594,223.4257233,6.573,950.33,0.0,4.93,80.25,2312.85
1-38,2011-06-17,3419.757343749996,0,A,medium,86.41,3.637,214.9980596,7.682,0.0,0.0,0.0,0.0,0.0
1-38,2011-06-24,-5926.842031249995,0,A,medium,83.58,3.594,215.0910982,7.682,0.0,0.0,0.0,0.0,0.0
1-38,2011-07-01,-14662.802343749994,0,A,medium,85.55,3.524,215.1841368,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-07-08,-2409.7128125000017,0,A,medium,85.83,3.48,215.2771754,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-07-15,10470.062343750003,0,A,medium,88.54,3.575,215.3611087,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-07-22,-5904.624531250003,0,A,medium,85.77,3.651,215.4222784,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-07-29,-10607.133749999994,0,A,medium,86.83,3.682,215.4834482,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-08-05,21441.944531250003,0,A,medium,91.65,3.684,215.544618,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-08-12,-1333.3748437500035,0,A,medium,90.76,3.638,215.6057878,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-08-19,1508.566093750007,0,A,medium,89.94,3.554,215.6693107,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-08-26,-18506.70125,0,A,medium,87.96,3.523,215.7332258,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-09-02,18473.658437499995,0,A,medium,87.83,3.533,215.7971409,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-09-09,9175.840781249994,1,A,medium,76.0,3.546,215.861056,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-09-16,7552.292578124994,0,A,medium,79.94,3.526,216.0410526,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-09-23,-7284.4454687499965,0,A,medium,75.8,3.467,216.3758246,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-09-30,-8209.081562499996,0,A,medium,79.69,3.355,216.7105965,7.962,0.0,0.0,0.0,0.0,0.0
1-38,2011-10-07,7079.981718750001,0,A,medium,69.31,3.285,217.0453684,7.866,0.0,0.0,0.0,0.0,0.0
1-38,2011-10-14,1311.5015624999942,0,A,medium,71.74,3.274,217.3552733,7.866,0.0,0.0,0.0,0.0,0.0
1-38,2011-10-21,9869.911718749994,0,A,medium,63.71,3.353,217.5159762,7.866,0.0,0.0,0.0,0.0,0.0
1-38,2011-10-28,-19805.839531250007,0,A,medium,66.57,3.372,217.6766791,7.866,0.0,0.0,0.0,0.0,0.0
1-38,2011-11-04,30891.133124999993,0,A,medium,54.98,3.332,217.837382,7.866,0.0,0.0,0.0,0.0,0.0
1-38,2011-11-11,4923.217968750003,0,A,medium,59.11,3.297,217.9980849,7.866,10382.9,6115.67,215.07,2406.62,6551.42
1-38,2011-11-18,3852.765312500007,0,A,medium,62.25,3.308,218.2205088,7.866,6074.12,254.39,51.98,427.39,5988.57
1-38,2011-11-25,-26468.48734375,1,A,medium,60.14,3.236,218.4676211,7.866,410.31,98.0,55805.51,8.0,554.92
1-38,2011-12-02,16812.183749999997,0,A,medium,48.91,3.172,218.7147333,7.866,5629.51,68.0,1398.11,2084.64,20475.32
1-38,2011-12-09,4682.4568750000035,0,A,medium,43.93,3.158,218.9618456,7.866,4640.65,19.0,105.02,3639.42,14461.82
1-38,2011-12-16,10694.639687500006,0,A,medium,51.63,3.159,219.1794533,7.866,5011.32,67.0,347.37,225.79,4011.37
1-38,2011-12-23,-11832.572343749998,0,A,medium,47.96,3.112,219.3577216,7.866,2725.36,40.48,634.7,24.9,2739.43
1-38,2011-12-30,-24344.381093750002,1,A,medium,44.55,3.129,219.5359898,7.866,5762.1,46011.38,260.36,983.65,4735.78
1-38,2012-01-06,10402.316093750007,0,A,medium,49.01,3.157,219.7142581,7.348,6277.39,21813.16,143.1,1450.13,8483.0
1-38,2012-01-13,382.5654687500064,0,A,medium,48.53,3.261,219.8925263,7.348,5183.29,8025.87,42.24,453.08,3719.38
1-38,2012-01-20,6916.011093749999,0,A,medium,54.11,3.268,219.9856893,7.348,4139.87,2807.19,33.88,500.62,3400.21
1-38,2012-01-27,-28637.822656250006,0,A,medium,54.26,3.29,220.0788523,7.348,1164.46,1082.74,44.0,11.0,1222.19
1-38,2012-02-03,14457.810781249995,0,A,medium,56.55,3.36,220.1720153,7.348,34577.06,3579.21,160.53,32403.87,5630.4
1-38,2012-02-10,1744.91796875,1,A,medium,48.02,3.409,220.2651783,7.348,13925.06,6927.23,101.64,8471.88,6886.04
1-38,2012-02-17,18238.119999999995,0,A,medium,45.32,3.51,220.4257586,7.348,9873.33,11062.27,9.8,8409.31,3402.66
1-38,2012-02-24,-17394.933749999997,0,A,medium,57.25,3.555,220.636902,7.348,9349.61,7556.01,3.2,1219.92,8143.59
1-38,2012-03-02,11005.390937499993,0,A,medium,60.96,3.63,220.8480454,7.348,15441.4,1569.0,10.8,25390.88,8067.61
1-38,2012-03-09,6571.067343749994,0,A,medium,58.76,3.669,221.0591887,7.348,10331.04,151.88,6.0,671.43,5509.84
1-38,2012-03-16,-8987.897500000006,0,A,medium,64.74,3.734,221.2118132,7.348,4298.16,7.5,2.02,2724.65,2017.69
1-38,2012-03-23,-1314.6795312500035,0,A,medium,65.93,3.787,221.2864126,7.348,6118.56,9.48,4.97,426.72,3657.22
1-38,2012-03-30,-10590.203437499993,0,A,medium,67.61,3.845,221.3610119,7.348,10309.58,0.5,10.25,1654.17,2642.78
1-38,2012-04-06,14117.651249999995,0,A,medium,70.43,3.891,221.4356112,7.143,10121.97,0.0,77.98,3750.59,4510.72
1-38,2012-04-13,-5548.794999999998,0,A,medium,69.07,3.891,221.5102105,7.143,6186.19,3288.69,17.07,1822.55,1063.78
1-38,2012-04-20,-1593.3357812500035,0,A,medium,66.76,3.877,221.5640737,7.143,2230.8,612.02,19.75,275.13,5747.1
1-38,2012-04-27,-37811.125625,0,A,medium,67.23,3.814,221.6179368,7.143,3221.25,0.0,35.49,577.14,6222.25
1-38,2012-05-04,-4176.056562500002,0,A,medium,75.55,3.749,221.6718,7.143,21290.13,0.0,69.89,4977.35,3261.04
1-38,2012-05-11,-6621.434062500004,0,A,medium,73.77,3.688,221.7256632,7.143,8351.4,0.0,10.52,2443.14,3127.88
1-38,2012-05-18,16914.914140625,0,A,medium,70.33,3.63,221.742674,7.143,6154.14,0.0,45.11,1675.49,5508.18
1-38,2012-05-25,-16868.228281250005,0,A,medium,77.22,3.561,221.744944,7.143,4039.39,0.0,745.19,1429.96,3631.13
1-38,2012-06-01,-7289.911562499998,0,A,medium,77.95,3.501,221.7472139,7.143,6086.21,12.0,370.51,148.75,3690.85
1-38,2012-06-08,1471.5337500000023,0,A,medium,78.3,3.452,221.7494839,7.143,8813.81,116.8,64.55,2652.04,7161.91
1-38,2012-06-15,-1415.3915624999936,0,A,medium,79.35,3.393,221.7626421,7.143,5621.99,109.6,0.25,2420.28,3083.26
1-38,2012-06-22,5460.678750000006,0,A,medium,78.39,3.346,221.8030211,7.143,8624.56,171.25,3.05,2524.07,7063.68
1-38,2012-06-29,-14215.178437499999,0,A,medium,84.88,3.286,221.8434,7.143,3965.73,161.6,0.0,435.99,4212.97
1-38,2012-07-06,2090.737031249999,0,A,medium,81.57,3.227,221.8837789,6.908,12218.76,94.4,192.83,4066.01,6149.04
1-38,2012-07-13,-6668.643906249999,0,A,medium,77.12,3.256,221.9241579,6.908,7218.13,45.2,36.24,3909.38,2596.37
1-38,2012-07-20,-156.89890625000407,0,A,medium,80.42,3.311,221.9327267,6.908,3213.0,313.72,9.53,2262.02,3228.19
1-38,2012-07-27,-18485.800000000003,0,A,medium,82.66,3.407,221.9412954,6.908,7146.9,389.02,1.59,10267.54,4325.19
1-38,2012-08-03,15201.443906250002,0,A,medium,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71
1-38,2012-08-10,271.695000000007,0,A,medium,85.05,3.494,221.9584329,6.908,11436.22,245.0,6.85,6964.26,4836.22
1-38,2012-08-17,17038.329375,0,A,medium,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15
1-38,2012-08-24,-14663.640156249996,0,A,medium,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25
1-38,2012-08-31,-546.1368749999965,0,A,medium,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96
1-38,2012-09-07,-3182.305468749997,1,A,medium,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17
1-38,2012-09-14,13053.351718749997,0,A,medium,74.97,3.717,222.5820193,6.908,17212.52,7.0,18.79,1523.11,7992.72
1-38,2012-09-21,1865.6703125000058,0,A,medium,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71
1-38,2012-09-28,-12391.470625000002,0,A,medium,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28
1-38,2012-10-05,-3245.260937500003,0,A,medium,68.55,3.617,223.1814772,6.573,8077.89,0.0,18.22,3617.43,3626.14
1-38,2012-10-12,10879.351718749997,0,A,medium,62.99,3.601,223.3812965,6.573,2086.18,0.0,8.11,602.36,5926.45
1-38,2012-10-19,403.668281249993,0,A,medium,67.97,3.594,223.4257233,6.573,950.33,0.0,4.93,80.25,2312.85
1-4,2011-06-17,-701.9374218750017,0,A,medium,86.41,3.637,214.9980596,7.682,0.0,0.0,0.0,0.0,0.0
1-4,2011-06-24,-5405.487812500003,0,A,medium,83.58,3.594,215.0910982,7.682,0.0,0.0,0.0,0.0,0.0
1-4,2011-07-01,-1887.8817968750009,0,A,medium,85.55,3.524,215.1841368,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-07-08,3035.962656249998,0,A,medium,85.83,3.48,215.2771754,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-07-15,-1352.688281249997,0,A,medium,88.54,3.575,215.3611087,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-07-22,-898.2514843750032,0,A,medium,85.77,3.651,215.4222784,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-07-29,-4220.37890625,0,A,medium,86.83,3.682,215.4834482,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-08-05,2983.3653906249965,0,A,medium,91.65,3.684,215.544618,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-08-12,147.64312500000233,0,A,medium,90.76,3.638,215.6057878,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-08-19,2344.4129687500026,0,A,medium,89.94,3.554,215.6693107,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-08-26,-2524.630078125003,0,A,medium,87.96,3.523,215.7332258,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-09-02,-98.17414062500029,0,A,medium,87.83,3.533,215.7971409,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-09-09,567.7998437499991,1,A,medium,76.0,3.546,215.861056,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-09-16,261.5887500000026,0,A,medium,79.94,3.526,216.0410526,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-09-23,-1417.6331250000003,0,A,medium,75.8,3.467,216.3758246,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-09-30,-2799.7759375000023,0,A,medium,79.69,3.355,216.7105965,7.962,0.0,0.0,0.0,0.0,0.0
1-4,2011-10-07,3084.4112499999974,0,A,medium,69.31,3.285,217.0453684,7.866,0.0,0.0,0.0,0.0,0.0
1-4,2011-10-14,700.6945312500029,0,A,medium,71.74,3.274,217.3552733,7.866,0.0,0.0,0.0,0.0,0.0
1-4,2011-10-21,-1383.555468749997,0,A,medium,63.71,3.353,217.5159762,7.866,0.0,0.0,0.0,0.0,0.0
1-4,2011-10-28,-2397.173593749998,0,A,medium,66.57,3.372,217.6766791,7.866,0.0,0.0,0.0,0.0,0.0
1-4,2011-11-04,3871.9806249999965,0,A,medium,54.98,3.332,217.837382,7.866,0.0,0.0,0.0,0.0,0.0
1-4,2011-11-11,8.463359374996799,0,A,medium,59.11,3.297,217.9980849,7.866,10382.9,6115.67,215.07,2406.62,6551.42
1-4,2011-11-18,-2367.8848437499983,0,A,medium,62.25,3.308,218.2205088,7.866,6074.12,254.39,51.98,427.39,5988.57
1-4,2011-11-25,8420.7025,1,A,medium,60.14,3.236,218.4676211,7.866,410.31,98.0,55805.51,8.0,554.92
1-4,2011-12-02,189.72960937499738,0,A,medium,48.91,3.172,218.7147333,7.866,5629.51,68.0,1398.11,2084.64,20475.32
1-4,2011-12-09,-2133.0025000000023,0,A,medium,43.93,3.158,218.9618456,7.866,4640.65,19.0,105.02,3639.42,14461.82
1-4,2011-12-16,-5556.201874999999,0,A,medium,51.63,3.159,219.1794533,7.866,5011.32,67.0,347.37,225.79,4011.37
1-4,2011-12-23,8918.52765625,0,A,medium,47.96,3.112,219.3577216,7.866,2725.36,40.48,634.7,24.9,2739.43
1-4,2011-12-30,-1906.9518749999988,1,A,medium,44.55,3.129,219.5359898,7.866,5762.1,46011.38,260.36,983.65,4735.78
1-4,2012-01-06,4553.968984375002,0,A,medium,49.01,3.157,219.7142581,7.348,6277.39,21813.16,143.1,1450.13,8483.0
1-4,2012-01-13,76.65687500000058,0,A,medium,48.53,3.261,219.8925263,7.348,5183.29,8025.87,42.24,453.08,3719.38
1-4,2012-01-20,-418.1847656250029,0,A,medium,54.11,3.268,219.9856893,7.348,4139.87,2807.19,33.88,500.62,3400.21
1-4,2012-01-27,-2165.8497656249965,0,A,medium,54.26,3.29,220.0788523,7.348,1164.46,1082.74,44.0,11.0,1222.19
1-4,2012-02-03,2045.9628125000017,0,A,medium,56.55,3.36,220.1720153,7.348,34577.06,3579.21,160.53,32403.87,5630.4
1-4,2012-02-10,2660.2882031249974,1,A,medium,48.02,3.409,220.2651783,7.348,13925.06,6927.23,101.64,8471.88,6886.04
1-4,2012-02-17,1114.2998437499991,0,A,medium,45.32,3.51,220.4257586,7.348,9873.33,11062.27,9.8,8409.31,3402.66
1-4,2012-02-24,-3150.8335937500015,0,A,medium,57.25,3.555,220.636902,7.348,9349.61,7556.01,3.2,1219.92,8143.59
1-4,2012-03-02,2619.526875000003,0,A,medium,60.96,3.63,220.8480454,7.348,15441.4,1569.0,10.8,25390.88,8067.61
1-4,2012-03-09,3073.713359374997,0,A,medium,58.76,3.669,221.0591887,7.348,10331.04,151.88,6.0,671.43,5509.84
1-4,2012-03-16,1041.9254687499997,0,A,medium,64.74,3.734,221.2118132,7.348,4298.16,7.5,2.02,2724.65,2017.69
1-4,2012-03-23,712.9516406249968,0,A,medium,65.93,3.787,221.2864126,7.348,6118.56,9.48,4.97,426.72,3657.22
1-4,2012-03-30,-1927.277109374998,0,A,medium,67.61,3.845,221.3610119,7.348,10309.58,0.5,10.25,1654.17,2642.78
1-4,2012-04-06,3978.016640624999,0,A,medium,70.43,3.891,221.4356112,7.143,10121.97,0.0,77.98,3750.59,4510.72
1-4,2012-04-13,-505.01734374999796,0,A,medium,69.07,3.891,221.5102105,7.143,6186.19,3288.69,17.07,1822.55,1063.78
1-4,2012-04-20,-255.20828125000116,0,A,medium,66.76,3.877,221.5640737,7.143,2230.8,612.02,19.75,275.13,5747.1
1-4,2012-04-27,-4018.928749999999,0,A,medium,67.23,3.814,221.6179368,7.143,3221.25,0.0,35.49,577.14,6222.25
1-4,2012-05-04,4034.264843750003,0,A,medium,75.55,3.749,221.6718,7.143,21290.13,0.0,69.89,4977.35,3261.04
1-4,2012-05-11,-533.3931250000023,0,A,medium,73.77,3.688,221.7256632,7.143,8351.4,0.0,10.52,2443.14,3127.88
1-4,2012-05-18,-2088.198281249999,0,A,medium,70.33,3.63,221.742674,7.143,6154.14,0.0,45.11,1675.49,5508.18
1-4,2012-05-25,-4024.0310937500035,0,A,medium,77.22,3.561,221.744944,7.143,4039.39,0.0,745.19,1429.96,3631.13
1-4,2012-06-01,3541.577343750003,0,A,medium,77.95,3.501,221.7472139,7.143,6086.21,12.0,370.51,148.75,3690.85
1-4,2012-06-08,3467.736796874997,0,A,medium,78.3,3.452,221.7494839,7.143,8813.81,116.8,64.55,2652.04,7161.91
1-4,2012-06-15,1210.021249999998,0,A,medium,79.35,3.393,221.7626421,7.143,5621.99,109.6,0.25,2420.28,3083.26
1-4,2012-06-22,-1629.4907812500023,0,A,medium,78.39,3.346,221.8030211,7.143,8624.56,171.25,3.05,2524.07,7063.68
1-4,2012-06-29,-4160.452656250003,0,A,medium,84.88,3.286,221.8434,7.143,3965.73,161.6,0.0,435.99,4212.97
1-4,2012-07-06,6762.889687499999,0,A,medium,81.57,3.227,221.8837789,6.908,12218.76,94.4,192.83,4066.01,6149.04
1-4,2012-07-13,432.1990625000035,0,A,medium,77.12,3.256,221.9241579,6.908,7218.13,45.2,36.24,3909.38,2596.37
1-4,2012-07-20,-112.42070312499709,0,A,medium,80.42,3.311,221.9327267,6.908,3213.0,313.72,9.53,2262.02,3228.19
1-4,2012-07-27,-4876.3670312500035,0,A,medium,82.66,3.407,221.9412954,6.908,7146.9,389.02,1.59,10267.54,4325.19
1-4,2012-08-03,788.6946874999994,0,A,medium,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71
1-4,2012-08-10,-1963.7207812499983,0,A,medium,85.05,3.494,221.9584329,6.908,11436.22,245.0,6.85,6964.26,4836.22
1-4,2012-08-17,264.62460937500146,0,A,medium,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15
1-4,2012-08-24,-2927.2245312500017,0,A,medium,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25
1-4,2012-08-31,-2212.240937499999,0,A,medium,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96
1-4,2012-09-07,2092.375468749997,1,A,medium,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17
1-4,2012-09-14,-227.65875000000233,0,A,medium,74.97,3.717,222.5820193,6.908,17212.52,7.0,18.79,1523.11,7992.72
1-4,2012-09-21,-1289.4803125000035,0,A,medium,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71
1-4,2012-09-28,-4114.888749999998,0,A,medium,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28
1-4,2012-10-05,2701.6917187500003,0,A,medium,68.55,3.617,223.1814772,6.573,8077.89,0.0,18.22,3617.43,3626.14
1-4,2012-10-12,608.9749218750003,0,A,medium,62.99,3.601,223.3812965,6.573,2086.18,0.0,8.11,602.36,5926.45
1-4,2012-10-19,314.9165625000023,0,A,medium,67.97,3.594,223.4257233,6.573,950.33,0.0,4.93,80.25,2312.85
1-40,2011-06-17,15.551328125002328,0,A,medium,86.41,3.637,214.9980596,7.682,0.0,0.0,0.0,0.0,0.0
1-40,2011-06-24,-4610.792343749999,0,A,medium,83.58,3.594,215.0910982,7.682,0.0,0.0,0.0,0.0,0.0
1-40,2011-07-01,347.3525000000009,0,A,medium,85.55,3.524,215.1841368,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-07-08,1424.0484375000015,0,A,medium,85.83,3.48,215.2771754,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-07-15,-277.34789062500204,0,A,medium,88.54,3.575,215.3611087,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-07-22,-1350.7173437500023,0,A,medium,85.77,3.651,215.4222784,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-07-29,-5730.506093750002,0,A,medium,86.83,3.682,215.4834482,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-08-05,2957.350312499999,0,A,medium,91.65,3.684,215.544618,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-08-12,368.52109375000146,0,A,medium,90.76,3.638,215.6057878,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-08-19,2130.2686718749974,0,A,medium,89.94,3.554,215.6693107,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-08-26,-4687.864531250001,0,A,medium,87.96,3.523,215.7332258,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-09-02,-342.1346093750035,0,A,medium,87.83,3.533,215.7971409,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-09-09,1355.9916406249977,1,A,medium,76.0,3.546,215.861056,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-09-16,3770.642343749998,0,A,medium,79.94,3.526,216.0410526,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-09-23,-1909.1942968750009,0,A,medium,75.8,3.467,216.3758246,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-09-30,-1693.0393750000003,0,A,medium,79.69,3.355,216.7105965,7.962,0.0,0.0,0.0,0.0,0.0
1-40,2011-10-07,4579.465937499997,0,A,medium,69.31,3.285,217.0453684,7.866,0.0,0.0,0.0,0.0,0.0
1-40,2011-10-14,-86.98937499999738,0,A,medium,71.74,3.274,217.3552733,7.866,0.0,0.0,0.0,0.0,0.0
1-40,2011-10-21,-38.30406249999942,0,A,medium,63.71,3.353,217.5159762,7.866,0.0,0.0,0.0,0.0,0.0
1-40,2011-10-28,-5727.548593749998,0,A,medium,66.57,3.372,217.6766791,7.866,0.0,0.0,0.0,0.0,0.0
1-40,2011-11-04,4305.476328124998,0,A,medium,54.98,3.332,217.837382,7.866,0.0,0.0,0.0,0.0,0.0
1-40,2011-11-11,514.8464062499988,0,A,medium,59.11,3.297,217.9980849,7.866,10382.9,6115.67,215.07,2406.62,6551.42
1-40,2011-11-18,-206.2364843749965,0,A,medium,62.25,3.308,218.2205088,7.866,6074.12,254.39,51.98,427.39,5988.57
1-40,2011-11-25,-7304.255546875,1,A,medium,60.14,3.236,218.4676211,7.866,410.31,98.0,55805.51,8.0,554.92
1-40,2011-12-02,3164.2943749999977,0,A,medium,48.91,3.172,218.7147333,7.866,5629.51,68.0,1398.11,2084.64,20475.32
1-40,2011-12-09,1105.6851562500015,0,A,medium,43.93,3.158,218.9618456,7.866,4640.65,19.0,105.02,3639.42,14461.82
1-40,2011-12-16,-933.5990624999977,0,A,medium,51.63,3.159,219.1794533,7.866,5011.32,67.0,347.37,225.79,4011.37
1-40,2011-12-23,3224.435781250002,0,A,medium,47.96,3.112,219.3577216,7.866,2725.36,40.48,634.7,24.9,2739.43
1-40,2011-12-30,-6807.102109375002,1,A,medium,44.55,3.129,219.5359898,7.866,5762.1,46011.38,260.36,983.65,4735.78
1-40,2012-01-06,4751.9298437499965,0,A,medium,49.01,3.157,219.7142581,7.348,6277.39,21813.16,143.1,1450.13,8483.0
1-40,2012-01-13,-1487.474374999998,0,A,medium,48.53,3.261,219.8925263,7.348,5183.29,8025.87,42.24,453.08,3719.38
1-40,2012-01-20,-2912.6846874999974,0,A,medium,54.11,3.268,219.9856893,7.348,4139.87,2807.19,33.88,500.62,3400.21
1-40,2012-01-27,-8199.877343749999,0,A,medium,54.26,3.29,220.0788523,7.348,1164.46,1082.74,44.0,11.0,1222.19
1-40,2012-02-03,2936.506171874993,0,A,medium,56.55,3.36,220.1720153,7.348,34577.06,3579.21,160.53,32403.87,5630.4
1-40,2012-02-10,1916.4577343749988,1,A,medium,48.02,3.409,220.2651783,7.348,13925.06,6927.23,101.64,8471.88,6886.04
1-40,2012-02-17,622.6351562499985,0,A,medium,45.32,3.51,220.4257586,7.348,9873.33,11062.27,9.8,8409.31,3402.66
1-40,2012-02-24,-3131.762499999997,0,A,medium,57.25,3.555,220.636902,7.348,9349.61,7556.01,3.2,1219.92,8143.59
1-40,2012-03-02,4370.064375000002,0,A,medium,60.96,3.63,220.8480454,7.348,15441.4,1569.0,10.8,25390.88,8067.61
1-40,2012-03-09,2901.026875000003,0,A,medium,58.76,3.669,221.0591887,7.348,10331.04,151.88,6.0,671.43,5509.84
1-40,2012-03-16,-94.11437499999738,0,A,medium,64.74,3.734,221.2118132,7.348,4298.16,7.5,2.02,2724.65,2017.69
1-40,2012-03-23,-773.8682812499974,0,A,medium,65.93,3.787,221.2864126,7.348,6118.56,9.48,4.97,426.72,3657.22
1-40,2012-03-30,-2761.5653125000026,0,A,medium,67.61,3.845,221.3610119,7.348,10309.58,0.5,10.25,1654.17,2642.78
1-40,2012-04-06,4506.481249999997,0,A,medium,70.43,3.891,221.4356112,7.143,10121.97,0.0,77.98,3750.59,4510.72
1-40,2012-04-13,2036.1290624999965,0,A,medium,69.07,3.891,221.5102105,7.143,6186.19,3288.69,17.07,1822.55,1063.78
1-40,2012-04-20,1556.043749999997,0,A,medium,66.76,3.877,221.5640737,7.143,2230.8,612.02,19.75,275.13,5747.1
1-40,2012-04-27,-3284.729218749999,0,A,medium,67.23,3.814,221.6179368,7.143,3221.25,0.0,35.49,577.14,6222.25
1-40,2012-05-04,5305.059531250001,0,A,medium,75.55,3.749,221.6718,7.143,21290.13,0.0,69.89,4977.35,3261.04
1-40,2012-05-11,829.3607031249994,0,A,medium,73.77,3.688,221.7256632,7.143,8351.4,0.0,10.52,2443.14,3127.88
1-40,2012-05-18,75.07156250000116,0,A,medium,70.33,3.63,221.742674,7.143,6154.14,0.0,45.11,1675.49,5508.18
1-40,2012-05-25,-4185.517109375003,0,A,medium,77.22,3.561,221.744944,7.143,4039.39,0.0,745.19,1429.96,3631.13
1-40,2012-06-01,-1714.6173437499965,0,A,medium,77.95,3.501,221.7472139,7.143,6086.21,12.0,370.51,148.75,3690.85
1-40,2012-06-08,1631.1395312500026,0,A,medium,78.3,3.452,221.7494839,7.143,8813.81,116.8,64.55,2652.04,7161.91
1-40,2012-06-15,1410.595468749998,0,A,medium,79.35,3.393,221.7626421,7.143,5621.99,109.6,0.25,2420.28,3083.26
1-40,2012-06-22,-2363.2896093750023,0,A,medium,78.39,3.346,221.8030211,7.143,8624.56,171.25,3.05,2524.07,7063.68
1-40,2012-06-29,-1436.3663281249974,0,A,medium,84.88,3.286,221.8434,7.143,3965.73,161.6,0.0,435.99,4212.97
1-40,2012-07-06,3536.248046875,0,A,medium,81.57,3.227,221.8837789,6.908,12218.76,94.4,192.83,4066.01,6149.04
1-40,2012-07-13,286.9134374999994,0,A,medium,77.12,3.256,221.9241579,6.908,7218.13,45.2,36.24,3909.38,2596.37
1-40,2012-07-20,529.144296874998,0,A,medium,80.42,3.311,221.9327267,6.908,3213.0,313.72,9.53,2262.02,3228.19
1-40,2012-07-27,-6135.498515624997,0,A,medium,82.66,3.407,221.9412954,6.908,7146.9,389.02,1.59,10267.54,4325.19
1-40,2012-08-03,4374.004843750001,0,A,medium,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71
1-40,2012-08-10,951.7318749999977,0,A,medium,85.05,3.494,221.9584329,6.908,11436.22,245.0,6.85,6964.26,4836.22
